letra,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
A,0.16512079536914825,0.4937479794025421,0.22184313833713531,0.48404812812805176,0.2704628109931946,0.42996838688850403,0.2938106656074524,0.3755902945995331,0.3135741353034973,0.33524712920188904,0.2525433301925659,0.32720980048179626,0.272128701210022,0.356462299823761,0.2577396333217621,0.4095565974712372,0.24363896250724792,0.4219237267971039,0.2158900946378708,0.311297744512558,0.23153212666511536,0.36683276295661926,0.220835879445076,0.4218153655529022,0.21091406047344208,0.42664095759391785,0.1794949769973755,0.3161783218383789,0.19443757832050323,0.37886756658554077,0.18984772264957428,0.4263930022716522,0.18463902175426483,0.4278888404369354,0.14575301110744476,0.331826388835907,0.16051453351974487,0.3819081783294678,0.16136488318443298,0.41915297508239746,0.15810248255729675,0.4217638075351715
A,0.10856108367443085,0.47455695271492004,0.1698155254125595,0.4776049852371216,0.22360357642173767,0.41837313771247864,0.24081940948963165,0.34404173493385315,0.2537846863269806,0.2976163625717163,0.20305749773979187,0.3506201505661011,0.213059663772583,0.28981801867485046,0.20198997855186462,0.34765633940696716,0.19635669887065887,0.37440890073776245,0.16777336597442627,0.34351420402526855,0.17564083635807037,0.29660362005233765,0.16731595993041992,0.36761534214019775,0.16532699763774872,0.379136860370636,0.13342037796974182,0.3414781391620636,0.14040079712867737,0.30196985602378845,0.1348244994878769,0.37244290113449097,0.13347746431827545,0.38573721051216125,0.09592869132757187,0.34043994545936584,0.10556235909461975,0.3097876012325287,0.10552956163883209,0.35917961597442627,0.102226123213768,0.3750283718109131
A,0.06405554711818695,0.5866038799285889,0.12927867472171783,0.5857070684432983,0.19465982913970947,0.5164536237716675,0.21413330733776093,0.4345296621322632,0.2324758917093277,0.381643146276474,0.1708967387676239,0.4383445680141449,0.18413187563419342,0.37997403740882874,0.16981886327266693,0.4529203176498413,0.16345906257629395,0.47408831119537354,0.13078971207141876,0.4287956953048706,0.14172117412090302,0.39010316133499146,0.130992591381073,0.4746101498603821,0.12880374491214752,0.4774934649467468,0.09278015792369843,0.42612746357917786,0.10185374319553375,0.3980943560600281,0.09407433867454529,0.47993332147598267,0.09450706839561462,0.4849080741405487,0.05344938486814499,0.42510491609573364,0.06492482870817184,0.4050925374031067,0.06252950429916382,0.46515747904777527,0.059262894093990326,0.4780188500881195
A,0.0798800066113472,0.5387620329856873,0.12642966210842133,0.5369643568992615,0.16686707735061646,0.4944509267807007,0.17997224628925323,0.4426126778125763,0.1905805617570877,0.4095951020717621,0.15120749175548553,0.4448748230934143,0.1650162935256958,0.406239777803421,0.15411382913589478,0.4515027105808258,0.1467272937297821,0.464872270822525,0.12580107152462006,0.43928414583206177,0.13720303773880005,0.4112601578235626,0.12828925251960754,0.46374014019966125,0.12356767058372498,0.465020090341568,0.10106905549764633,0.43785351514816284,0.11175671219825745,0.4158862829208374,0.10493067651987076,0.4666127860546112,0.10081442445516586,0.4683181047439575,0.07418206334114075,0.4367111623287201,0.08536280691623688,0.4200561046600342,0.08402852714061737,0.4553085267543793,0.07879896461963654,0.4619988203048706
A,0.28036752343177795,0.6655631065368652,0.4095534384250641,0.6351705193519592,0.5072867274284363,0.499441921710968,0.5541670322418213,0.3710422217845917,0.5970161557197571,0.2841322422027588,0.4717916250228882,0.35779616236686707,0.5219061374664307,0.25780731439590454,0.4966520071029663,0.38643983006477356,0.4707716703414917,0.421042263507843,0.40340399742126465,0.34812131524086,0.4512392282485962,0.27737531065940857,0.42241886258125305,0.4347953200340271,0.398677796125412,0.43676501512527466,0.33348795771598816,0.3471521735191345,0.37577828764915466,0.2974052429199219,0.3509244918823242,0.4503675103187561,0.3309614956378937,0.4472053050994873,0.2582242488861084,0.345777690410614,0.3037668466567993,0.31057995557785034,0.29814162850379944,0.41467759013175964,0.27584466338157654,0.4256737232208252
A,0.23974400758743286,0.6419415473937988,0.3560417890548706,0.5978344678878784,0.4254159927368164,0.46239614486694336,0.4506455063819885,0.3372892141342163,0.48086458444595337,0.2491176426410675,0.3796326518058777,0.3372443914413452,0.4194866418838501,0.23671676218509674,0.4123368561267853,0.35836365818977356,0.3918799161911011,0.40049678087234497,0.3172890245914459,0.34002605080604553,0.35912004113197327,0.27028733491897583,0.3484113812446594,0.4170572757720947,0.3264256715774536,0.42179620265960693,0.25564074516296387,0.3486379086971283,0.2958107888698578,0.297870934009552,0.28545302152633667,0.4379996955394745,0.26581406593322754,0.4337894916534424,0.19070950150489807,0.3580770492553711,0.2369442880153656,0.31560999155044556,0.23872160911560059,0.4120291471481323,0.21589654684066772,0.42623546719551086
A,0.39744311571121216,0.5474698543548584,0.46848249435424805,0.5682536959648132,0.5504781007766724,0.5020601153373718,0.5907809734344482,0.41060030460357666,0.62516188621521,0.3586055338382721,0.5447028875350952,0.40787509083747864,0.5711913704872131,0.33817964792251587,0.538519561290741,0.41600149869918823,0.5268474817276001,0.44120702147483826,0.5017461180686951,0.3869051933288574,0.5194878578186035,0.33262163400650024,0.489629864692688,0.427854061126709,0.48902079463005066,0.43454211950302124,0.46002471446990967,0.37137407064437866,0.47509264945983887,0.3318082094192505,0.44977933168411255,0.4222208559513092,0.4513363838195801,0.42901626229286194,0.41768330335617065,0.35462138056755066,0.4341091513633728,0.3271554708480835,0.42001184821128845,0.3918709456920624,0.41507434844970703,0.4057115316390991
A,0.37507545948028564,0.5564584732055664,0.43352365493774414,0.6186209917068481,0.5314890742301941,0.5906885862350464,0.5911087989807129,0.5228770971298218,0.6293466091156006,0.4860416054725647,0.5451079607009888,0.49906134605407715,0.5875064134597778,0.4535863995552063,0.5386337041854858,0.5103928446769714,0.5196110606193542,0.5257686972618103,0.5071514248847961,0.4597005546092987,0.5425102710723877,0.4286784529685974,0.48904797434806824,0.5028979778289795,0.48068687319755554,0.503483772277832,0.4700624346733093,0.42616352438926697,0.4984038770198822,0.4020572900772095,0.4507284164428711,0.4760611653327942,0.4450446367263794,0.4779774248600006,0.43329519033432007,0.3892372250556946,0.45929592847824097,0.37440401315689087,0.42873436212539673,0.43078067898750305,0.41765761375427246,0.43707022070884705
A,0.3321908116340637,0.7335449457168579,0.41094374656677246,0.7097113728523254,0.4623578190803528,0.619228184223175,0.47800540924072266,0.5291957855224609,0.4936648905277252,0.46810662746429443,0.42820870876312256,0.5365786552429199,0.4583311080932617,0.47321340441703796,0.449030339717865,0.5529212951660156,0.4335709512233734,0.571814239025116,0.3887445032596588,0.5357553362846375,0.4198698401451111,0.4853164553642273,0.407168447971344,0.5830224752426147,0.3908216953277588,0.5845105051994324,0.3488612174987793,0.5387775897979736,0.37849363684654236,0.5012942552566528,0.36615628004074097,0.5949709415435791,0.3492221534252167,0.5942027568817139,0.3050934970378876,0.5427969098091125,0.3377026617527008,0.5105209946632385,0.33587485551834106,0.5745392441749573,0.31827619671821594,0.584810733795166
A,0.046692147850990295,0.4286804497241974,0.1159733235836029,0.4461231231689453,0.19631712138652802,0.3996365964412689,0.23660287261009216,0.3246192932128906,0.26647454500198364,0.27509239315986633,0.19612577557563782,0.30533093214035034,0.22573284804821014,0.24916674196720123,0.19178840517997742,0.312978595495224,0.18024428188800812,0.3258824050426483,0.15582172572612762,0.2828528583049774,0.1807243824005127,0.23930083215236664,0.14745472371578217,0.3187985420227051,0.1456194967031479,0.3151675760746002,0.11665592342615128,0.26420217752456665,0.13533860445022583,0.23047885298728943,0.10621192306280136,0.30884599685668945,0.10789155960083008,0.3064914047718048,0.07687710970640182,0.24485468864440918,0.09424665570259094,0.22204020619392395,0.07731717824935913,0.278642475605011,0.07170408964157104,0.28566449880599976
A,0.3524474501609802,0.5902444124221802,0.41684404015541077,0.5876637101173401,0.4685617685317993,0.523573100566864,0.4913572371006012,0.45146358013153076,0.5121203660964966,0.40709736943244934,0.45148056745529175,0.4495196044445038,0.4777408540248871,0.3940008282661438,0.4650129973888397,0.4560571610927582,0.45159393548965454,0.476295530796051,0.4191524386405945,0.4429350197315216,0.4441167712211609,0.4012400805950165,0.4294165074825287,0.4782545268535614,0.417679101228714,0.4835887849330902,0.38627713918685913,0.4413010776042938,0.408767968416214,0.4129302203655243,0.39608582854270935,0.4884028136730194,0.3856625258922577,0.49128207564353943,0.3498261868953705,0.44173765182495117,0.37567174434661865,0.41970816254615784,0.37161388993263245,0.47149279713630676,0.3595067858695984,0.47969943284988403
A,0.20871129631996155,0.5823177695274353,0.2643141448497772,0.5914111733436584,0.3248063027858734,0.5370576977729797,0.35101985931396484,0.4615924656391144,0.3749869465827942,0.41543424129486084,0.31988003849983215,0.4615432322025299,0.33363765478134155,0.4046916961669922,0.31207290291786194,0.4645546078681946,0.304934561252594,0.4839089512825012,0.28398793935775757,0.449398010969162,0.29357457160949707,0.4024938941001892,0.275650292634964,0.47622939944267273,0.2749280035495758,0.48333361744880676,0.25011005997657776,0.4411962330341339,0.2567752003669739,0.4053386151790619,0.24339450895786285,0.4771875739097595,0.24628859758377075,0.48477765917778015,0.21572765707969666,0.43266552686691284,0.22395679354667664,0.40836718678474426,0.21734541654586792,0.45952108502388,0.21585604548454285,0.4714545011520386
A,0.2905978560447693,0.5195111632347107,0.33486124873161316,0.5726247429847717,0.39862126111984253,0.5826163291931152,0.44751453399658203,0.5477167963981628,0.4833337068557739,0.5377809405326843,0.42582252621650696,0.5149217844009399,0.4681587517261505,0.4958861172199249,0.42891713976860046,0.5255540013313293,0.4057255685329437,0.5311514735221863,0.4111919403076172,0.47848954796791077,0.4496414363384247,0.46427667140960693,0.40357357263565063,0.5027657151222229,0.3858819007873535,0.5014716386795044,0.3923896253108978,0.4462859332561493,0.43162938952445984,0.4329586923122406,0.3878294825553894,0.47308945655822754,0.36991992592811584,0.4742428958415985,0.36784541606903076,0.41089585423469543,0.4017125964164734,0.40865617990493774,0.37456703186035156,0.440479576587677,0.3585350811481476,0.4427962899208069
A,0.1493881493806839,0.521889328956604,0.21065302193164825,0.5079368948936462,0.25519901514053345,0.4405194818973541,0.2623681426048279,0.36338645219802856,0.27502933144569397,0.31514647603034973,0.22919823229312897,0.3721575438976288,0.23094740509986877,0.31138789653778076,0.2248343527317047,0.37198519706726074,0.22245076298713684,0.39932575821876526,0.1937355101108551,0.3687931299209595,0.1948508769273758,0.3169584572315216,0.1929115355014801,0.3906272351741791,0.19362977147102356,0.4040314853191376,0.1598566472530365,0.37197253108024597,0.16053903102874756,0.3233095407485962,0.16152499616146088,0.3940823972225189,0.16383999586105347,0.41018813848495483,0.12334936112165451,0.37844565510749817,0.12565259635448456,0.34078240394592285,0.13022512197494507,0.389195054769516,0.13137418031692505,0.4078207015991211
A,0.44501376152038574,0.29467037320137024,0.4867345690727234,0.27966001629829407,0.515457034111023,0.23036310076713562,0.525971531867981,0.1799081414937973,0.5379210114479065,0.14676950871944427,0.5027266144752502,0.1812523901462555,0.5066768527030945,0.1463523805141449,0.5018742680549622,0.19134806096553802,0.4982717037200928,0.20590944588184357,0.47938692569732666,0.17860370874404907,0.48259276151657104,0.15165036916732788,0.4798104465007782,0.2024204134941101,0.47750169038772583,0.20467321574687958,0.45537129044532776,0.1812961995601654,0.4591241478919983,0.15869249403476715,0.458301305770874,0.20532555878162384,0.4572749733924866,0.2072671502828598,0.4301498830318451,0.18600042164325714,0.4352491497993469,0.16894648969173431,0.4382207691669464,0.2004701942205429,0.436649352312088,0.2073717713356018
A,0.36264941096305847,0.5649616718292236,0.4595772325992584,0.5266342163085938,0.5485455989837646,0.39191365242004395,0.5870348811149597,0.2570522427558899,0.617894172668457,0.157325878739357,0.5143558979034424,0.25724709033966064,0.5348648428916931,0.14037683606147766,0.5239146947860718,0.2611149847507477,0.5120411515235901,0.30360060930252075,0.44794511795043945,0.2639099955558777,0.46286559104919434,0.20154285430908203,0.45566242933273315,0.3513028621673584,0.4527033865451813,0.3373801112174988,0.3843331038951874,0.2740379571914673,0.39574748277664185,0.23162290453910828,0.39567530155181885,0.36902523040771484,0.3980022072792053,0.3547666072845459,0.31837546825408936,0.28092148900032043,0.33043137192726135,0.25694674253463745,0.3404977321624756,0.35333681106567383,0.33854660391807556,0.36295780539512634
A,0.46044954657554626,0.5425410866737366,0.5205209851264954,0.5390397310256958,0.5703319907188416,0.4762939214706421,0.5901467800140381,0.4045122265815735,0.6138572692871094,0.3653734028339386,0.5544655919075012,0.40439102053642273,0.5770841836929321,0.34918153285980225,0.5640360116958618,0.41605687141418457,0.5528834462165833,0.43584856390953064,0.5233394503593445,0.39695289731025696,0.5447613596916199,0.35566431283950806,0.5314030647277832,0.4322543740272522,0.521674394607544,0.43497270345687866,0.49168846011161804,0.39418238401412964,0.510880172252655,0.36118876934051514,0.4997825622558594,0.4347846508026123,0.491425484418869,0.4364672303199768,0.4563482403755188,0.39314132928848267,0.47828251123428345,0.3673039376735687,0.4748113751411438,0.4187341034412384,0.46352022886276245,0.42791178822517395
A,0.4806860685348511,0.5632432699203491,0.5387181043624878,0.5458023548126221,0.5758059620857239,0.4817691445350647,0.5919888019561768,0.4218020737171173,0.6093895435333252,0.3821774125099182,0.5513113141059875,0.41434839367866516,0.5778645277023315,0.37293726205825806,0.571520984172821,0.43370282649993896,0.558746874332428,0.4489540457725525,0.5242693424224854,0.4105866551399231,0.552328884601593,0.38201308250427246,0.5428285598754883,0.4545062482357025,0.5276932120323181,0.45717665553092957,0.4960119128227234,0.41119062900543213,0.5246151685714722,0.38855376839637756,0.5162283182144165,0.45795658230781555,0.49989381432533264,0.4605403244495392,0.46309512853622437,0.414154589176178,0.4950467348098755,0.39594003558158875,0.49423831701278687,0.4438144862651825,0.4783264398574829,0.4520419239997864
A,0.4703454077243805,0.45061737298965454,0.5085686445236206,0.46309351921081543,0.5604300498962402,0.4139333963394165,0.5809409022331238,0.33779117465019226,0.5967050790786743,0.2885136306285858,0.5694640874862671,0.33547985553741455,0.5630791783332825,0.2792789340019226,0.5448430776596069,0.3310490846633911,0.5455922484397888,0.35799428820610046,0.540184736251831,0.3225274085998535,0.5334126353263855,0.28023195266723633,0.5209956169128418,0.3480251431465149,0.5289397835731506,0.36175066232681274,0.5119718313217163,0.3163885176181793,0.5004076361656189,0.2877157926559448,0.4923494756221771,0.35144591331481934,0.5031114220619202,0.36358314752578735,0.4818326532840729,0.31079623103141785,0.47367435693740845,0.29210031032562256,0.4706953465938568,0.341959685087204,0.47939273715019226,0.3578053116798401
A,0.32625916600227356,0.43998047709465027,0.3891059160232544,0.43380147218704224,0.4432566165924072,0.3582923710346222,0.4585247337818146,0.27011048793792725,0.4803166687488556,0.21381230652332306,0.426074743270874,0.27475813031196594,0.4294562339782715,0.20333558320999146,0.41714122891426086,0.2782042622566223,0.4122065007686615,0.31631290912628174,0.38597843050956726,0.26961833238601685,0.386596143245697,0.21907088160514832,0.37865591049194336,0.3064161241054535,0.3808954060077667,0.32098618149757385,0.3477705717086792,0.2689058780670166,0.3467569947242737,0.22827327251434326,0.34350961446762085,0.3105304539203644,0.3496204614639282,0.32449179887771606,0.30897778272628784,0.26980188488960266,0.31248047947883606,0.24007762968540192,0.31349095702171326,0.29961472749710083,0.31541287899017334,0.31881001591682434
B,0.16283904016017914,0.7073123455047607,0.21540029346942902,0.6777362823486328,0.24470359086990356,0.6069163680076599,0.21656186878681183,0.5367529392242432,0.1759035587310791,0.5078462362289429,0.2673594057559967,0.5165753960609436,0.2843063175678253,0.4277425706386566,0.28916487097740173,0.37080714106559753,0.2920144498348236,0.3183700144290924,0.2333166003227234,0.49594372510910034,0.2522932291030884,0.40059894323349,0.26247841119766235,0.33767497539520264,0.2708529829978943,0.28366416692733765,0.19804567098617554,0.4959166944026947,0.2133895456790924,0.4060629904270172,0.2272522747516632,0.34785783290863037,0.2373785674571991,0.29983943700790405,0.1607055366039276,0.5094587802886963,0.17256760597229004,0.4410090446472168,0.18389283120632172,0.3971771001815796,0.19488662481307983,0.35899829864501953
B,0.15210895240306854,0.7379710674285889,0.20405443012714386,0.6932297348976135,0.2211957573890686,0.6056082844734192,0.18035782873630524,0.5377225279808044,0.1331317126750946,0.525508463382721,0.23274344205856323,0.5121471285820007,0.23760172724723816,0.4192596673965454,0.23455440998077393,0.36140960454940796,0.230143204331398,0.30897438526153564,0.1968194544315338,0.4996455907821655,0.20338930189609528,0.399427592754364,0.20612016320228577,0.3337588310241699,0.20748218894004822,0.2787629961967468,0.16261586546897888,0.5081616044044495,0.1656237691640854,0.413763165473938,0.1723785102367401,0.3528575599193573,0.17582739889621735,0.3040165901184082,0.12892378866672516,0.5312232971191406,0.13135679066181183,0.4586685299873352,0.13621638715267181,0.4115349054336548,0.14085185527801514,0.37098509073257446
B,0.2750576436519623,0.6837476491928101,0.3292165994644165,0.6479939222335815,0.3669748604297638,0.5731396079063416,0.3438999056816101,0.5051939487457275,0.30343401432037354,0.4805290102958679,0.3667634129524231,0.474094957113266,0.37810105085372925,0.3878023326396942,0.3795264959335327,0.33378177881240845,0.3791298568248749,0.28392064571380615,0.33224520087242126,0.4580935835838318,0.34572693705558777,0.36241409182548523,0.3520316779613495,0.29889529943466187,0.35646143555641174,0.24382367730140686,0.29956331849098206,0.46284615993499756,0.3109271228313446,0.3725525736808777,0.32070377469062805,0.3149690628051758,0.32794809341430664,0.2659217417240143,0.26438188552856445,0.48190784454345703,0.2728823125362396,0.4141863286495209,0.2831904888153076,0.37011128664016724,0.29334068298339844,0.3300815224647522
B,0.1127716675400734,0.8966788053512573,0.20765374600887299,0.8359773755073547,0.28435346484184265,0.7190262079238892,0.22773270308971405,0.6009520292282104,0.14680269360542297,0.5726479291915894,0.30695369839668274,0.5397387146949768,0.3373492956161499,0.38737717270851135,0.34834861755371094,0.2915409803390503,0.35650137066841125,0.2022639811038971,0.24506241083145142,0.504707932472229,0.28101927042007446,0.3397836685180664,0.30047956109046936,0.22438892722129822,0.31657594442367554,0.12250447273254395,0.1832108199596405,0.5072205066680908,0.21524441242218018,0.34812095761299133,0.23996102809906006,0.2454099953174591,0.26090532541275024,0.1552845537662506,0.11396568268537521,0.5359273552894592,0.1402980089187622,0.41799527406692505,0.16335731744766235,0.3406727910041809,0.18675611913204193,0.2681145668029785
B,0.24868449568748474,0.676697313785553,0.3244147300720215,0.6884355545043945,0.40484899282455444,0.6397557258605957,0.40536338090896606,0.5369256138801575,0.36747342348098755,0.47101688385009766,0.4721679389476776,0.5313706398010254,0.5328387022018433,0.4472801685333252,0.5665956139564514,0.39074912667274475,0.5954253673553467,0.33632993698120117,0.4428841471672058,0.48216256499290466,0.5127675533294678,0.39309218525886536,0.558502197265625,0.33033478260040283,0.5969280004501343,0.2749685049057007,0.40206053853034973,0.45659834146499634,0.4666675925254822,0.36864227056503296,0.5117748975753784,0.31466880440711975,0.5491087436676025,0.2670722007751465,0.34978094696998596,0.443325936794281,0.40043216943740845,0.3785169720649719,0.43699008226394653,0.3384566009044647,0.4719083905220032,0.30103522539138794
B,0.32684335112571716,0.6347000598907471,0.391051322221756,0.6647082567214966,0.4749540090560913,0.633974015712738,0.49299734830856323,0.5390751361846924,0.45874983072280884,0.47535592317581177,0.5389143228530884,0.545290470123291,0.6042319536209106,0.48561856150627136,0.6415382623672485,0.4426213502883911,0.6730033159255981,0.4002576768398285,0.5203361511230469,0.4973183870315552,0.5919479131698608,0.4335733950138092,0.6390529870986938,0.38741397857666016,0.678494930267334,0.34470200538635254,0.4884680509567261,0.46790531277656555,0.5564432144165039,0.4033961296081543,0.601287841796875,0.3666537404060364,0.6372895240783691,0.3309239149093628,0.44572827219963074,0.44622737169265747,0.4976179599761963,0.4000427722930908,0.5329582691192627,0.371066689491272,0.5652331709861755,0.34164825081825256
